"filename", "language", "Markdown", "PowerShell", "Batch", "Python", "JSON with Comments", "YAML", "XML", "JSON", "TypeScript", "TypeScript JSX", "Log", "pip requirements", "Ini", "MS SQL", "CSS", "JavaScript", "comment", "blank", "total"
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\profile\tab-contents\PostsTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 239, 0, 0, 0, 0, 0, 0, 6, 11, 256
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\profile\tab-contents\ReviewsTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 218, 0, 0, 0, 0, 0, 0, 10, 9, 237
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\profile\tab-contents\VisitedTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 3, 37
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\profile\types.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\promo\PromoCTA.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 3, 6, 93
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\promo\PromoFeatures.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 0, 0, 0, 0, 0, 0, 2, 5, 155
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\promo\PromoFooter.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 196, 0, 0, 0, 0, 0, 0, 4, 7, 207
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\promo\PromoHero.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 646, 0, 0, 0, 0, 0, 0, 21, 26, 693
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\promo\PromoHowItWorks.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 4, 6, 92
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\promo\PromoNav.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 244, 0, 0, 0, 0, 0, 0, 4, 10, 258
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\promo\PromoPlans.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 292, 0, 0, 0, 0, 0, 0, 6, 10, 308
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\promo\PromoSocialProof.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 458, 0, 0, 0, 0, 0, 0, 9, 17, 484
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\features\promo\PromoWhySection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 317, 0, 0, 0, 0, 0, 0, 6, 10, 333
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\modals\CreatePostModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 0, 0, 0, 0, 0, 0, 4, 6, 188
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\modals\CreateRoomModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 3, 163
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\modals\EditProfileModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\modals\QRCodeModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 5, 5, 116
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\modals\SettingsModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 475, 0, 0, 0, 0, 0, 0, 3, 14, 492
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\modals\create-post\ChipInput.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 9, 84
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\modals\create-post\ContentPreview.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 3, 12, 137
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\modals\create-post\CreatePostModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 411, 0, 0, 0, 0, 0, 0, 14, 36, 461
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\modals\create-post\DestinationBadge.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 5, 33
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\modals\create-post\DropZone.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 9, 102
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\modals\create-post\FormField.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 4, 50
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\modals\create-post\IconInput.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 5, 45
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\modals\create-post\MediaUpload.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 4, 48
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\modals\create-post\ModalFooter.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 7, 105
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\modals\create-post\PostForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 191, 0, 0, 0, 0, 0, 0, 8, 15, 214
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\modals\create-post\PostTypeSelector.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 5, 25
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\modals\create-post\RatingInput.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 8, 65
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\modals\create-post\ReelForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 3, 7, 91
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\modals\create-post\SegmentedControl.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 1, 9, 92
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\modals\create-post\StickyCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 4, 23
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\modals\create-post\TagInput.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 4, 37
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\modals\create-post\TextAreaField.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 5, 27
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\modals\create-post\index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\primitives\DiscoverSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 2, 9, 171
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\primitives\GlassCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 1, 10, 130
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\primitives\MatchRing.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 3, 8, 147
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\primitives\PulseDot.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 3, 6, 107
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\components\primitives\index.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\constants\foodies-data.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 4, 141
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\constants\mock-data.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 340, 0, 0, 0, 0, 0, 0, 0, 0, 9, 349
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\context\AuthContext.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 202, 0, 0, 0, 0, 0, 0, 11, 19, 232
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\context\ChatContext.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 7, 33
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\context\LanguageContext.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 4, 12, 106
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\context\ThemeContext.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 1, 14, 64
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\context\UserVectorContext.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 4, 25, 160
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\hooks\useAuth.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 12, 15, 124
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\hooks\useBadges.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 1, 6, 30
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\hooks\useFeedCards.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 3, 15, 119
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\hooks\useFoodies.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 2, 17, 170
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\hooks\useGroups.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 3, 14, 106
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\hooks\useInbox.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 6, 12, 104
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\hooks\useLocation.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 12, 88
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\hooks\useMediaUpload.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 1, 10, 51
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\hooks\useMessages.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 238, 0, 0, 0, 0, 0, 0, 0, 5, 41, 284
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\hooks\useNotifications.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 12, 97
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\hooks\usePosts.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 3, 20, 165
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\hooks\useProfileActions.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 7, 8, 61
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\hooks\useProfileEdit.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\hooks\useRecommendations.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 3, 11, 78
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\hooks\useReels.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 3, 13, 116
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\hooks\useUserFriends.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\hooks\useUserPosts.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\hooks\useVoiceRecorder.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 240, 0, 0, 0, 0, 0, 0, 0, 3, 44, 287
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\hooks\useVoiceRoom.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 903, 0, 0, 0, 0, 0, 0, 0, 50, 119, 1072
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\hooks\useWeather.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 3, 14, 152
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\lib\api.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 290, 0, 0, 0, 0, 0, 0, 0, 17, 63, 370
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\lib\cn.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\lib\geolocation.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 285, 0, 0, 0, 0, 0, 0, 0, 20, 60, 365
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\lib\image-utils.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 6, 9, 85
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\lib\media.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 9, 41
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\lib\motion.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 6, 20, 159
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\lib\supabase.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\lib\vietnam-api.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 8, 25, 204
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\lib\vietnam-districts.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 280, 0, 0, 0, 0, 0, 0, 0, 0, 5, 285
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\middleware.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 13, 15, 98
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\store\badgeStore.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 9, 10, 62
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\store\socialStore.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 3, 31
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\store\uiStore.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\store\useTourBuilderStore.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 4, 21, 128
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\styles\tokens.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 15, 15, 168
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\types\contentCreation.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 9, 63
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\types\dashboard.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 8, 109
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\types\gamification.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 9, 97
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\utils\dashboard-utils.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 3, 50
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\utils\supabase\client.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\src\utils\supabase\server.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 3, 3, 30
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\frontend\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 35
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\scripts\seed_data.py", "Python", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\scripts\start-all.ps1", "PowerShell", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 22
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\scripts\start-backend.bat", "Batch", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 23
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\scripts\start-frontend.bat", "Batch", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 11
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\scripts\test_math.py", "Python", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\start-backend.ps1", "PowerShell", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 31
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\start-frontend.ps1", "PowerShell", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 14
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\start-tunnels.ps1", "PowerShell", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 13
"Total", "-", 16514, 60, 22, 12195, 34, 23, 5, 9350, 5904, 47104, 7586, 157, 123, 10, 371, 20, 2601, 11753, 113832